Table,Column,column_id,max_length,Precision,Collation Name,is_nullable
CDS_CADE_DETAIL,SYIN_INST,1,4,10,NULL,0
CDS_CADE_DETAIL,MEME_CK,2,4,10,NULL,0
CDS_CADE_DETAIL,CAST_CONF_NUM,3,2,5,NULL,0
CDS_CADE_DETAIL,CLCL_ID,4,12,0,Latin1_General_BIN,0
CDS_CADE_DETAIL,CDML_SEQ_NO,5,2,5,NULL,0
CDS_CADE_DETAIL,CASV_MCTR_TYPE,6,4,0,Latin1_General_BIN,0
CDS_CADE_DETAIL,PRPR_ID,7,12,0,Latin1_General_BIN,0
CDS_CADE_DETAIL,LOBD_ID,8,4,0,Latin1_General_BIN,0
CDS_CADE_DETAIL,RCRC_ID,9,4,0,Latin1_General_BIN,0
CDS_CADE_DETAIL,SESE_ID,10,4,0,Latin1_General_BIN,0
CDS_CADE_DETAIL,PSCD_ID,11,2,0,Latin1_General_BIN,0
CDS_CADE_DETAIL,IPCD_ID,12,7,0,Latin1_General_BIN,0
CDS_CADE_DETAIL,IDCD_ID,13,10,0,Latin1_General_BIN,0
CDS_CADE_DETAIL,CDML_FROM_DT,14,8,23,NULL,0
CDS_CADE_DETAIL,CDML_TO_DT,15,8,23,NULL,0
CDS_CADE_DETAIL,CDML_ROOM_TYPE,16,2,0,Latin1_General_BIN,0
CDS_CADE_DETAIL,CDML_CHG_AMT,17,8,19,NULL,0
CDS_CADE_DETAIL,CDML_ALLOW,18,8,19,NULL,0
CDS_CADE_DETAIL,CDML_UNITS,19,2,5,NULL,0
CDS_CADE_DETAIL,CDML_PAID_AMT,20,8,19,NULL,0
CDS_CADE_DETAIL,CDML_UMREF_ID,21,9,0,Latin1_General_BIN,0
CDS_CADE_DETAIL,CDML_REFSV_SEQ_NO,22,2,5,NULL,0
CDS_CADE_DETAIL,CDML_UMAUTH_ID,23,9,0,Latin1_General_BIN,0
CDS_CADE_DETAIL,CDML_AUTHSV_SEQ_NO,24,2,5,NULL,0
CDS_CADE_DETAIL,CADE_LOCK_TOKEN,25,2,5,NULL,0
CDS_CADX_DIAG,SYIN_INST,1,4,10,NULL,0
CDS_CADX_DIAG,MEME_CK,2,4,10,NULL,0
CDS_CADX_DIAG,CAST_CONF_NUM,3,2,5,NULL,0
CDS_CADX_DIAG,CADX_IDCD_ID_4,4,10,0,Latin1_General_BIN,0
CDS_CADX_DIAG,CADX_IDCD_ID_5,5,10,0,Latin1_General_BIN,0
CDS_CADX_DIAG,CADX_IDCD_ID_6,6,10,0,Latin1_General_BIN,0
CDS_CADX_DIAG,CADX_IDCD_ID_7,7,10,0,Latin1_General_BIN,0
CDS_CADX_DIAG,CADX_IDCD_ID_8,8,10,0,Latin1_General_BIN,0
CDS_CADX_DIAG,CADX_IDCD_ID_9,9,10,0,Latin1_General_BIN,0
CDS_CADX_DIAG,CADX_LOCK_TOKEN,10,2,5,NULL,0
CDS_CAST_STAY,SYIN_INST,1,4,10,NULL,0
CDS_CAST_STAY,MEME_CK,2,4,10,NULL,0
CDS_CAST_STAY,CAST_CONF_NUM,3,2,5,NULL,0
CDS_CAST_STAY,CAST_CREATE_DT,4,8,23,NULL,0
CDS_CAST_STAY,GRGR_CK,5,4,10,NULL,0
CDS_CAST_STAY,GRGR_ID,6,8,0,Latin1_General_BIN,0
CDS_CAST_STAY,SBSB_CK,7,4,10,NULL,0
CDS_CAST_STAY,SBSB_ID,8,9,0,Latin1_General_BIN,0
CDS_CAST_STAY,SGSG_CK,9,4,10,NULL,0
CDS_CAST_STAY,SGSG_ID,10,4,0,Latin1_General_BIN,0
CDS_CAST_STAY,CSCS_ID,11,4,0,Latin1_General_BIN,0
CDS_CAST_STAY,CSPI_ID,12,8,0,Latin1_General_BIN,0
CDS_CAST_STAY,PDPD_ID,13,8,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_PRIME_LOB,14,4,0,Latin1_General_BIN,0
CDS_CAST_STAY,AGAG_ID,15,12,0,Latin1_General_BIN,0
CDS_CAST_STAY,MEME_SFX,16,2,5,NULL,0
CDS_CAST_STAY,MEME_REL,17,1,0,Latin1_General_BIN,0
CDS_CAST_STAY,MEME_SEX,18,1,0,Latin1_General_BIN,0
CDS_CAST_STAY,MEME_ID_NAME,19,6,0,Latin1_General_BIN,0
CDS_CAST_STAY,CLCL_ME_AGE,20,2,5,NULL,0
CDS_CAST_STAY,CLHP_FAC_TYPE,21,2,0,Latin1_General_BIN,0
CDS_CAST_STAY,CLHP_BILL_CLASS,22,1,0,Latin1_General_BIN,0
CDS_CAST_STAY,CLHP_FREQUENCY,23,1,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_RB1_PAID_DT,24,8,23,NULL,0
CDS_CAST_STAY,CAST_RB2_PAID_DT,25,8,23,NULL,0
CDS_CAST_STAY,CLHP_ADM_TYP,26,2,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_ADMIT_TYPE,27,3,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_ADM_DT,28,8,23,NULL,0
CDS_CAST_STAY,CAST_DC_DT,29,8,23,NULL,0
CDS_CAST_STAY,CLHP_DC_STAT,30,2,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_LOS,31,2,5,NULL,0
CDS_CAST_STAY,CAST_PRPR_ID,32,12,0,Latin1_General_BIN,0
CDS_CAST_STAY,CLHP_PRPR_ID_ADM,33,12,0,Latin1_General_BIN,0
CDS_CAST_STAY,CLHP_PRPR_ID_OTH1,34,12,0,Latin1_General_BIN,0
CDS_CAST_STAY,CLHP_PRPR_ID_OTH2,35,12,0,Latin1_General_BIN,0
CDS_CAST_STAY,CLHP_PRPR_ID_OPER,36,12,0,Latin1_General_BIN,0
CDS_CAST_STAY,CLCL_PRPR_ID_PCP,37,12,0,Latin1_General_BIN,0
CDS_CAST_STAY,CLCL_PRPR_ID_REF,38,12,0,Latin1_General_BIN,0
CDS_CAST_STAY,MDCD_ID,39,2,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_IDCD_ID_PRI,40,10,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_IDCD_ID_SEC,41,10,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_IDCD_ID_TER,42,10,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_IDCD_ID_ADM,43,10,0,Latin1_General_BIN,0
CDS_CAST_STAY,CLHP_IPCD_METH,44,1,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_IPCD_PRI,45,7,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_IPCD_PRI_DT,46,8,23,NULL,0
CDS_CAST_STAY,CAST_IPCD_SEC,47,7,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_IPCD_SEC_DT,48,8,23,NULL,0
CDS_CAST_STAY,CAST_IPCD_TER,49,7,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_IPCD_TER_DT,50,8,23,NULL,0
CDS_CAST_STAY,CAST_CHG_SURG_ID,51,12,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_CHG_IPCD_PRI,52,7,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_CHG_IPCD_DT,53,8,23,NULL,0
CDS_CAST_STAY,CAST_DRG,54,4,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_LOS_OUTL_IND,55,1,0,Latin1_General_BIN,0
CDS_CAST_STAY,AGRG_ID,56,4,0,Latin1_General_BIN,0
CDS_CAST_STAY,CLHP_INPUT_AGRG_ID,57,4,0,Latin1_General_BIN,0
CDS_CAST_STAY,CLHP_ICD_QUAL_IND,58,1,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_MULTI_CONF_IND,59,1,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_PAS_LOSNORM,60,2,5,NULL,0
CDS_CAST_STAY,CLCL_ID,61,12,0,Latin1_General_BIN,0
CDS_CAST_STAY,MCRL_MEME_CREL_CD,62,2,0,Latin1_General_BIN,0
CDS_CAST_STAY,MCRL_CREL_DESC,63,30,0,Latin1_General_BIN,0
CDS_CAST_STAY,CAST_LOCK_TOKEN,64,2,5,NULL,0
CDS_CKFX_CHECK_EXT,CKPY_REF_ID,1,16,0,Latin1_General_BIN,0
CDS_CKFX_CHECK_EXT,REC_ORDER,2,2,5,NULL,0
CDS_CKFX_CHECK_EXT,REC_KEY,3,50,0,Latin1_General_BIN,0
CDS_CKFX_CHECK_EXT,CHECK_EXT_DATA1,4,200,0,Latin1_General_BIN,0
CDS_CKFX_CHECK_EXT,CHECK_EXT_DATA2,5,200,0,Latin1_General_BIN,0
CDS_CKFX_CHECK_EXT,CHECK_EXT_DATA3,6,200,0,Latin1_General_BIN,0
CDS_CKFX_CHECK_EXT,CHECK_EXT_DATA4,7,200,0,Latin1_General_BIN,0
CDS_CKFX_CHECK_EXT,CHECK_EXT_DATA5,8,200,0,Latin1_General_BIN,0
CDS_CKFX_CHECK_EXT,CHECK_EXT_DATA6,9,200,0,Latin1_General_BIN,0
CDS_CKFX_CHECK_EXT,CHECK_EXT_DATA7,10,200,0,Latin1_General_BIN,0
CDS_CKFX_CHECK_EXT,CHECK_EXT_DATA8,11,200,0,Latin1_General_BIN,0
CDS_CKFX_CHECK_EXT,CHECK_EXT_DATA9,12,200,0,Latin1_General_BIN,0
CDS_CLHC_TEMP,CLCL_ID,1,12,0,Latin1_General_BIN,0
CDS_CLHC_TEMP,CLHC_COND_CD1,2,2,0,Latin1_General_BIN,0
CDS_CLHC_TEMP,CLHC_COND_CD2,3,2,0,Latin1_General_BIN,0
CDS_CLHC_TEMP,CLHC_COND_CD3,4,2,0,Latin1_General_BIN,0
CDS_CLHC_TEMP,CLHC_COND_CD4,5,2,0,Latin1_General_BIN,0
CDS_CLHC_TEMP,CLHC_COND_CD5,6,2,0,Latin1_General_BIN,0
CDS_CLHC_TEMP,CLHC_COND_CD6,7,2,0,Latin1_General_BIN,0
CDS_CLHC_TEMP,CLHC_COND_CD7,8,2,0,Latin1_General_BIN,0
CDS_CLHC_TEMP,CLHC_COND_CD8,9,2,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLCL_ID,1,12,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLHI_TYPEP,2,1,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLHI_IP_DTP,3,8,23,NULL,0
CDS_CLHI_TEMP,CLHI_IPCD_IDP,4,7,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLHI_TYPES,5,1,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLHI_IP_DTS,6,8,23,NULL,0
CDS_CLHI_TEMP,CLHI_IPCD_IDS,7,7,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLHI_TYPE3,8,1,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLHI_IP_DT3,9,8,23,NULL,0
CDS_CLHI_TEMP,CLHI_IPCD_ID3,10,7,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLHI_TYPE4,11,1,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLHI_IP_DT4,12,8,23,NULL,0
CDS_CLHI_TEMP,CLHI_IPCD_ID4,13,7,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLHI_TYPE5,14,1,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLHI_IP_DT5,15,8,23,NULL,0
CDS_CLHI_TEMP,CLHI_IPCD_ID5,16,7,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLHI_TYPE6,17,1,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLHI_IP_DT6,18,8,23,NULL,0
CDS_CLHI_TEMP,CLHI_IPCD_ID6,19,7,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLHI_TYPE7,20,1,0,Latin1_General_BIN,0
CDS_CLHI_TEMP,CLHI_IP_DT7,21,8,23,NULL,0
CDS_CLHI_TEMP,CLHI_IPCD_ID7,22,7,0,Latin1_General_BIN,0
CDS_CLHO_TEMP,CLCL_ID,1,12,0,Latin1_General_BIN,0
CDS_CLHO_TEMP,CLHO_OCC_CD1,2,2,0,Latin1_General_BIN,0
CDS_CLHO_TEMP,CLHO_FROM_DT1,3,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_TO_DT1,4,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_OCC_CD2,5,2,0,Latin1_General_BIN,0
CDS_CLHO_TEMP,CLHO_FROM_DT2,6,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_TO_DT2,7,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_OCC_CD3,8,2,0,Latin1_General_BIN,0
CDS_CLHO_TEMP,CLHO_FROM_DT3,9,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_TO_DT3,10,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_OCC_CD4,11,2,0,Latin1_General_BIN,0
CDS_CLHO_TEMP,CLHO_FROM_DT4,12,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_TO_DT4,13,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_OCC_CD5,14,2,0,Latin1_General_BIN,0
CDS_CLHO_TEMP,CLHO_FROM_DT5,15,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_TO_DT5,16,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_OCC_CD6,17,2,0,Latin1_General_BIN,0
CDS_CLHO_TEMP,CLHO_FROM_DT6,18,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_TO_DT6,19,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_OCC_CD7,20,2,0,Latin1_General_BIN,0
CDS_CLHO_TEMP,CLHO_FROM_DT7,21,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_TO_DT7,22,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_OCC_CD8,23,2,0,Latin1_General_BIN,0
CDS_CLHO_TEMP,CLHO_FROM_DT8,24,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_TO_DT8,25,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_OCC_CD9,26,2,0,Latin1_General_BIN,0
CDS_CLHO_TEMP,CLHO_FROM_DT9,27,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_TO_DT9,28,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_OCC_CD10,29,2,0,Latin1_General_BIN,0
CDS_CLHO_TEMP,CLHO_FROM_DT10,30,8,23,NULL,0
CDS_CLHO_TEMP,CLHO_TO_DT10,31,8,23,NULL,0
CDS_CLMD_TEMP,CLCL_ID,1,12,0,Latin1_General_BIN,0
CDS_CLMD_TEMP,CLMD_IDCD_IDP,2,10,0,Latin1_General_BIN,0
CDS_CLMD_TEMP,CLMD_IDCD_IDA,3,10,0,Latin1_General_BIN,0
CDS_CLMD_TEMP,CLMD_IDCD_ID3,4,10,0,Latin1_General_BIN,0
CDS_CLMD_TEMP,CLMD_IDCD_ID4,5,10,0,Latin1_General_BIN,0
CDS_CLMD_TEMP,CLMD_IDCD_ID5,6,10,0,Latin1_General_BIN,0
CDS_CLMD_TEMP,CLMD_IDCD_ID6,7,10,0,Latin1_General_BIN,0
CDS_CLMD_TEMP,CLMD_IDCD_ID7,8,10,0,Latin1_General_BIN,0
CDS_CLMD_TEMP,CLMD_IDCD_ID8,9,10,0,Latin1_General_BIN,0
CDS_CLMD_TEMP,CLMD_IDCD_ID9,10,10,0,Latin1_General_BIN,0
CDS_CLMD_TEMP,CLMD_IDCD_ID10,11,10,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,SYIN_INST,1,4,10,NULL,0
CDS_CODE_COCE_DET,LOBD_ID_COMM,2,4,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,COCE_ID_PAYEE,3,12,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,CODE_SEQ_NO,4,4,10,NULL,0
CDS_CODE_COCE_DET,COCE_ID,5,12,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,CODE_CURR_PREV_IND,6,1,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,COAR_ID,7,12,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,COCP_COMM_PER,8,2,5,NULL,0
CDS_CODE_COCE_DET,COAG_EFF_DT,9,8,23,NULL,0
CDS_CODE_COCE_DET,LOBD_ID,10,4,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,COCP_BEG_DT,11,8,23,NULL,0
CDS_CODE_COCE_DET,COCP_END_DT,12,8,23,NULL,0
CDS_CODE_COCE_DET,COEC_SOURCE_AMT,13,8,19,NULL,0
CDS_CODE_COCE_DET,COCE_OVRD_ID,14,12,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,COEC_OVRD_AMT,15,8,19,NULL,0
CDS_CODE_COCE_DET,COEC_COMM_AMT_EARN,16,8,19,NULL,0
CDS_CODE_COCE_DET,COEC_COMM_AMT_PAID,17,8,19,NULL,0
CDS_CODE_COCE_DET,COEC_ADV_AMT_EARN,18,8,19,NULL,0
CDS_CODE_COCE_DET,COEC_RETN_AMT_EARN,19,8,19,NULL,0
CDS_CODE_COCE_DET,COEC_HLD_FOR_RECON,20,8,19,NULL,0
CDS_CODE_COCE_DET,COEC_FORGO_AMT,21,8,19,NULL,0
CDS_CODE_COCE_DET,CODE_PRIM_LOB_IND,22,1,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,COBL_PER_BILL_CTR,23,2,5,NULL,0
CDS_CODE_COCE_DET,CODE_LVS_SB,24,4,10,NULL,0
CDS_CODE_COCE_DET,CODE_LVS_DP,25,4,10,NULL,0
CDS_CODE_COCE_DET,BLEI_CK,26,4,10,NULL,0
CDS_CODE_COCE_DET,BLBL_DUE_DT,27,8,23,NULL,0
CDS_CODE_COCE_DET,CSPI_ID,28,8,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,PDPD_ID,29,8,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,PDBL_ID,30,4,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,PMFA_ID,31,2,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,CODE_DISP_CD,32,1,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,CODE_PREM_TYPE,33,1,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,CODE_SOURCE,34,1,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,CODE_SOURCE_DTM,35,8,23,NULL,0
CDS_CODE_COCE_DET,COSC_ID,36,4,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,COSD_EFF_DT,37,8,23,NULL,0
CDS_CODE_COCE_DET,COSD_DUR_START,38,2,5,NULL,0
CDS_CODE_COCE_DET,COST_FROM_AMT,39,8,19,NULL,0
CDS_CODE_COCE_DET,COSC_CALC_METH,40,1,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,COST_PCT,41,4,10,NULL,0
CDS_CODE_COCE_DET,COST_AMT,42,8,19,NULL,0
CDS_CODE_COCE_DET,COAG_SCHD_FCTR,43,4,10,NULL,0
CDS_CODE_COCE_DET,COAG_OVRD_FCTR,44,4,10,NULL,0
CDS_CODE_COCE_DET,COAG_NET_COMM_IND,45,1,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,COBL_SOURCE_CD,46,1,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,COBL_SOURCE_CK,47,4,10,NULL,0
CDS_CODE_COCE_DET,BLCN_ID,48,12,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,BLCT_YR1_PCT,49,4,10,NULL,0
CDS_CODE_COCE_DET,CODE_ACCT_CAT,50,4,0,Latin1_General_BIN,0
CDS_CODE_COCE_DET,COCC_BASIS,51,8,19,NULL,0
CDS_CODE_COCE_DET,COCC_SOURCE_AMT,52,8,19,NULL,0
CDS_CODE_COCE_DET,CODE_LOCK_TOKEN,53,2,5,NULL,0
CDS_COIN_COCE_IND,SYIN_INST,1,4,10,NULL,0
CDS_COIN_COCE_IND,COCE_ID,2,12,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COTD_ENTY_TYPE,3,4,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COTD_DESC,4,30,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COCE_CK,5,4,10,NULL,0
CDS_COIN_COCE_IND,COCE_NAME,6,55,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,MCTN_ID,7,9,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COCE_TERM_DT,8,8,23,NULL,0
CDS_COIN_COCE_IND,COCE_MCTR_TRSN,9,4,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COCE_MCTR_VIP,10,4,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COCE_MCTR_CURR,11,4,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COCE_MAILING_IND,12,1,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COCE_EXTN_ADDR_IND,13,1,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COCI_ID,14,12,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COCI_TYPE,15,1,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COCI_SSN,16,9,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COCI_MCTR_LANG,17,4,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COAD_ADDR1,18,40,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COAD_ADDR2,19,40,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COAD_ADDR3,20,40,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COAD_CITY,21,19,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COAD_STATE,22,2,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COAD_ZIP,23,11,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COAD_COUNTY,24,20,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COAD_CTRY_CD,25,4,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COAD_PHONE,26,20,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COAD_PHONE_EXT,27,4,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COAD_FAX,28,20,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COAD_FAX_EXT,29,4,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COAD_EMAIL,30,40,0,Latin1_General_BIN,0
CDS_COIN_COCE_IND,COCE_STMT_FROM_DT,31,8,23,NULL,0
CDS_COIN_COCE_IND,COCE_STMT_THRU_DT,32,8,23,NULL,0
CDS_COIN_COCE_IND,COIN_LOCK_TOKEN,33,2,5,NULL,0
CDS_COSM_COMM_STMT,SYIN_INST,1,4,10,NULL,0
CDS_COSM_COMM_STMT,LOBD_ID_COMM,2,4,0,Latin1_General_BIN,0
CDS_COSM_COMM_STMT,COCE_ID_PAYEE,3,12,0,Latin1_General_BIN,0
CDS_COSM_COMM_STMT,COPY_PAY_DT,4,8,23,NULL,0
CDS_COSM_COMM_STMT,SYIN_CREATE_DTM,5,8,23,NULL,0
CDS_COSM_COMM_STMT,COCE_PAY_CO_METH,6,1,0,Latin1_General_BIN,0
CDS_COSM_COMM_STMT,CKPY_REF_ID,7,16,0,Latin1_General_BIN,0
CDS_COSM_COMM_STMT,COSM_NET_AMT,8,8,19,NULL,0
CDS_COSM_COMM_STMT,LOBD_NAME,9,50,0,Latin1_General_BIN,0
CDS_COSM_COMM_STMT,COSM_LOCK_TOKEN,10,2,5,NULL,0
CDS_COSS_SUMM_STMT,SYIN_INST,1,4,10,NULL,0
CDS_COSS_SUMM_STMT,LOBD_ID_COMM,2,4,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COCE_ID_PAYEE,3,12,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COSS_SEQ_NO,4,4,10,NULL,0
CDS_COSS_SUMM_STMT,COPY_PAY_DT,5,8,23,NULL,0
CDS_COSS_SUMM_STMT,COCE_PAY_CO_METH,6,1,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COCE_ID,7,12,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COAR_ID,8,12,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COCP_COMM_PER,9,2,5,NULL,0
CDS_COSS_SUMM_STMT,COSS_CURR_PREV_IND,10,1,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,BLEI_CK,11,4,10,NULL,0
CDS_COSS_SUMM_STMT,BLBL_DUE_DT,12,8,23,NULL,0
CDS_COSS_SUMM_STMT,COSS_TYPE,13,4,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COSS_SOURCE_TABLE,14,4,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COSS_SOURCE_SEQ_NO,15,4,10,NULL,0
CDS_COSS_SUMM_STMT,COSS_LOBD_ID,16,4,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COSS_LVS,17,4,10,NULL,0
CDS_COSS_SUMM_STMT,COSS_PER_BILL_CTR,18,2,5,NULL,0
CDS_COSS_SUMM_STMT,COEC_SOURCE_AMT,19,8,19,NULL,0
CDS_COSS_SUMM_STMT,COEC_OVRD_AMT,20,8,19,NULL,0
CDS_COSS_SUMM_STMT,COEC_COMM_AMT_EARN,21,8,19,NULL,0
CDS_COSS_SUMM_STMT,COEC_COMM_AMT_PAID,22,8,19,NULL,0
CDS_COSS_SUMM_STMT,COEC_ADV_AMT_EARN,23,8,19,NULL,0
CDS_COSS_SUMM_STMT,COEC_RETN_AMT_EARN,24,8,19,NULL,0
CDS_COSS_SUMM_STMT,COEC_HLD_FOR_RECON,25,8,19,NULL,0
CDS_COSS_SUMM_STMT,COEC_FORGO_AMT,26,8,19,NULL,0
CDS_COSS_SUMM_STMT,COAE_ADV_OVPYMT_WO,27,8,19,NULL,0
CDS_COSS_SUMM_STMT,COSS_ADV_AMT,28,8,19,NULL,0
CDS_COSS_SUMM_STMT,COSS_ADV_AMT_PAID,29,8,19,NULL,0
CDS_COSS_SUMM_STMT,COSS_ADJ_AMT_PAID,30,8,19,NULL,0
CDS_COSS_SUMM_STMT,COSS_NET_CHECK_AMT,31,8,19,NULL,0
CDS_COSS_SUMM_STMT,COAG_NET_COMM_IND,32,1,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COAG_EFF_DT,33,8,23,NULL,0
CDS_COSS_SUMM_STMT,COCP_BEG_DT,34,8,23,NULL,0
CDS_COSS_SUMM_STMT,COCP_END_DT,35,8,23,NULL,0
CDS_COSS_SUMM_STMT,COSS_COCE_SFX,36,2,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COSS_TYPE_DESC,37,30,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COCA_PYMT_DESC,38,70,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COSS_DESC,39,50,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COCA_MCTR_RSN,40,4,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COSS_SORT_TYPE,41,2,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COSS_SORT_DT,42,8,23,NULL,0
CDS_COSS_SUMM_STMT,COCE_NAME,43,55,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COCE_STMT_FROM_DT,44,8,23,NULL,0
CDS_COSS_SUMM_STMT,COCE_STMT_THRU_DT,45,8,23,NULL,0
CDS_COSS_SUMM_STMT,COSS_BLEI_ID,46,12,0,Latin1_General_BIN,0
CDS_COSS_SUMM_STMT,COSS_BLEI_NAME,47,50,0,Latin1_General_BIN,0
